_ts|_flag|symbol|sector|exchange|country
0|+|LB|Services|NYSE|United States
0|+|CTU-A.TO|Services|Toronto|Canada
0|+|0221.HK|Services|HKSE|Hong Kong
0|+|2911.TW|Services|Taiwan|Taiwan
0|+|LUX|Services|NYSE|Italy
0|+|LUX.MI|Services|Milan|Italy
0|+|0130.HK|Services|HKSE|Hong Kong
0|+|MOSB.L|Services|LSE|United Kingdom
0|+|MQ.ST|Services|Stockholm|Sweden
0|+|NWY|Services|NYSE|United States
0|+|NXT.L|Services|LSE|United Kingdom
0|+|NBL.AX|Services|ASX|Australia
0|+|JWN|Services|NYSE|United States
0|+|ORL.AX|Services|ASX|Australia
0|+|O08.SI|Services|SES|Singapore
0|+|PSUNQ|Services|Other OTC|United States
0|+|3813.HK|Services|HKSE|Hong Kong
0|+|PMV.AX|Services|ASX|Australia
0|+|RET-A.TO|Services|Toronto|Canada
0|+|RET.TO|Services|Toronto|Canada
0|+|ROST|Services|NasdaqGS|United States
0|+|528.SI|Services|SES|Singapore
0|+|SCVL|Services|NasdaqGS|United States
0|+|0413.HK|Services|HKSE|Hong Kong
0|+|SFH.AX|Services|ASX|Australia
0|+|SSI|Services|NYSE|United States
0|+|SMRT|Services|NasdaqGS|United States
0|+|SSI.V|Services|TSXV|Canada
0|+|SBB.AX|Services|ASX|China
0|+|BKE|Services|NYSE|United States
0|+|CATO|Services|NYSE|United States
0|+|PLCE|Services|NasdaqGS|United States
0|+|GPS|Services|NYSE|United States
0|+|GPS.TO|Services|Toronto|Canada
0|+|TLYS|Services|NYSE|United States
0|+|TJX.MX|Services|Mexico|United States
0|+|TTI.DE|Services|XETRA|Germany
0|+|TRENT.BO|Services|BSE|India
0|+|TRENT.NS|Services|NSE|India
0|+|0891.HK|Services|HKSE|Hong Kong
0|+|ULC.DE|Services|XETRA|Germany
0|+|URBN|Services|NasdaqGS|United States
0|+|VRG-B.ST|Services|Stockholm|Sweden
0|+|VET.PA|Services|Paris|France
0|+|WESC.ST|Services|Stockholm|Sweden
0|+|1368.HK|Services|HKSE|China
0|+|IRBT|Consumer Goods|NasdaqGS|United States
0|+|WHR|Consumer Goods|NYSE|United States
0|+|ACTA|Technology|NasdaqGS|United States
0|+|ADBE|Technology|NasdaqGS|United States
0|+|AVOI|Technology|Other OTC|United States
0|+|ADVC|Technology|Other OTC|United States
0|+|AGYS|Technology|NasdaqGS|United States
0|+|ALRM|Technology|NasdaqGS|United States
0|+|MDRX|Technology|NasdaqGS|United States
0|+|APPO|Technology|Other OTC|United States
0|+|AMBR|Technology|NYSE|United States
0|+|AMSWA|Technology|NasdaqGS|United States
0|+|ANSS|Technology|NasdaqGS|United States
0|+|APIC|Technology|NasdaqGS|United States
0|+|APPF|Technology|NasdaqGM|United States
0|+|APHD|Technology|Other OTC|United States
0|+|APPG|Technology|OTC BB|United States
0|+|ARIS|Technology|NasdaqCM|United States
0|+|ATEA|Technology|NasdaqCM|United States
0|+|AVG|Technology|NYSE|Netherlands
0|+|AWRE|Technology|NasdaqGM|United States
0|+|BGNN|Technology|Other OTC|United States
0|+|BGNN|Technology|Other OTC|United States
0|+|BV|Technology|NasdaqGS|United States
0|+|BNFT|Technology|NasdaqGM|United States
0|+|BTZO|Technology|Other OTC|United States
0|+|BOX|Technology|NYSE|United States
0|+|BLIN|Technology|NasdaqCM|United States
0|+|BCOV|Technology|NasdaqGS|United States
0|+|BSFT|Technology|NasdaqGS|United States
0|+|BSQR|Technology|NasdaqGM|United States
0|+|CDNS|Technology|NasdaqGS|United States
0|+|CDIF|Technology|Other OTC|United States
0|+|CDIF|Technology|Other OTC|United States
0|+|CSLT|Technology|NYSE|United States
0|+|CDK|Technology|NasdaqGS|United States
0|+|ECOM|Technology|NYSE|United States
0|+|CMCM|Technology|NYSE|China
0|+|STV|Technology|NYSE|China
0|+|CNIT|Technology|NasdaqGS|China
0|+|CATI|Technology|OTC BB|United States
0|+|CDRBQ|Technology|Other OTC|United States
0|+|CDRBQ|Technology|Other OTC|United States
0|+|CVLT|Technology|NasdaqGS|United States
0|+|CSWI|Technology|NasdaqGS|United States
0|+|CNCK|Technology|OTC BB|United States
0|+|CSOD|Technology|NasdaqGS|United States
0|+|COVS|Technology|NasdaqGS|United States
0|+|CVT|Technology|NYSE|United States
0|+|DPSI|Technology|OTC BB|United States
0|+|DWRE|Technology|NYSE|United States
0|+|DPDM|Technology|Other OTC|United States
0|+|DPDM|Technology|Other OTC|United States
0|+|DTVI|Technology|Other OTC|United States
0|+|DTSI|Technology|NasdaqGS|United States
0|+|EFUT|Technology|NasdaqCM|China
0|+|DEAC|Technology|OTC BB|United States
0|+|ELLI|Technology|NYSE|United States
0|+|EIGI|Technology|NasdaqGS|United States
0|+|EXNT|Technology|Other OTC|United States
0|+|EPAZ|Technology|Other OTC|United States
0|+|PLUS|Technology|NasdaqGS|United States
0|+|EXA|Technology|NasdaqGM|United States
0|+|FALC|Technology|NasdaqGM|United States
0|+|FIND|Technology|Other OTC|United States
0|+|FNJN|Technology|NasdaqCM|United States
0|+|FEYE|Technology|NasdaqGS|United States
0|+|FIVN|Technology|NasdaqGM|United States
0|+|FLTX|Technology|NYSE|Ireland
0|+|FLKM|Technology|Other OTC|United States
0|+|FTNT|Technology|NasdaqGS|United States
0|+|GBSX|Technology|Other OTC|United States
0|+|GBSX|Technology|Other OTC|United States
0|+|GSB|Technology|NYSE MKT|United States
0|+|GUID|Technology|NasdaqGM|United States
0|+|HUBS|Technology|NYSE|United States
0|+|PTI|Technology|NasdaqGM|United States
0|+|ISNS|Technology|NasdaqCM|United States
0|+|VMCI|Technology|Other OTC|United States
0|+|IMMR|Technology|NasdaqGS|United States
0|+|IMPV|Technology|NYSE|United States
0|+|SAAS|Technology|NasdaqCM|United States
0|+|INVA|Technology|NasdaqGS|United States
0|+|NSIT|Technology|NasdaqGS|United States
0|+|IDN|Technology|NYSE MKT|United States
0|+|INLX|Technology|OTC BB|United States
0|+|INLX|Technology|OTC BB|United States
0|+|INTU|Technology|NasdaqGS|United States
0|+|IVOD|Technology|Other OTC|United States
0|+|JNGW|Technology|Other OTC|China
0|+|JIVE|Technology|NasdaqGS|United States
0|+|LOCK|Technology|NYSE|United States
0|+|LIQDQ|Technology|Other OTC|United States
0|+|LOGM|Technology|NasdaqGS|United States
0|+|LXFT|Technology|NYSE|Switzerland
0|+|MGIC|Technology|NasdaqGS|Israel
0|+|MJCO|Technology|NYSE MKT|United States
0|+|MANH|Technology|NasdaqGS|United States
0|+|MRIN|Technology|NYSE|United States
0|+|MKTO|Technology|NasdaqGS|United States
0|+|HUGE|Technology|OTC BB|United Kingdom
0|+|MTLS|Technology|NasdaqGS|Belgium
0|+|MATR|Technology|NasdaqGM|United States
0|+|MXPT|Technology|NasdaqGM|United States
0|+|MEDA|Technology|Other OTC|United States
0|+|WWTH|Technology|Other OTC|United States
0|+|MSTR|Technology|NasdaqGS|United States
0|+|MB|Technology|NasdaqGM|United States
0|+|MITK|Technology|NasdaqCM|United States
0|+|MOBL|Technology|NasdaqGS|United States
0|+|MBLY|Technology|NYSE|Israel
0|+|MODN|Technology|NYSE|United States
0|+|MDSY|Technology|NasdaqCM|United States
0|+|TYPE|Technology|NasdaqGS|United States
0|+|MUSS|Technology|Other OTC|United States
0|+|NTWK|Technology|NasdaqCM|United States
0|+|EGOV|Technology|NasdaqGS|United States
0|+|NQ|Technology|NYSE|China
0|+|NUAN|Technology|NasdaqGS|United States
0|+|OHGI|Technology|NasdaqCM|Ireland
0|+|OTEX|Technology|NasdaqGS|Canada
0|+|OPNT|Technology|Other OTC|United States
0|+|OPWR|Technology|NYSE|United States
0|+|ORCL|Technology|NYSE|United States
0|+|PWEBQ|Technology|Other OTC|United States
0|+|PAOC|Technology|OTC BB|China
0|+|PAR|Technology|NYSE|United States
0|+|PAYC|Technology|NYSE|United States
0|+|PCTY|Technology|NasdaqGS|United States
0|+|PDVW|Technology|NasdaqCM|United States
0|+|PRGS|Technology|NasdaqGS|United States
0|+|PFPT|Technology|NasdaqGM|United States
0|+|PRO|Technology|NYSE|United States
0|+|PLFX|Technology|OTC BB|United States
0|+|PLFX|Technology|OTC BB|United States
0|+|QADA|Technology|NasdaqGS|United States
0|+|QLYS|Technology|NasdaqGS|United States
0|+|RACK|Technology|Other OTC|United States
0|+|RPD|Technology|NasdaqGM|United States
0|+|RNWK|Technology|NasdaqGS|United States
0|+|RP|Technology|NasdaqGS|United States
0|+|RHT|Technology|NYSE|United States
0|+|RNG|Technology|NYSE|United States
0|+|RST|Technology|NYSE|United States
0|+|SAAX|Technology|Other OTC|United States
0|+|CRM|Technology|NYSE|United States
0|+|SAP|Technology|NYSE|Germany
0|+|SQI|Technology|NasdaqGS|United States
0|+|SEAC|Technology|NasdaqGS|United States
0|+|SHOP|Technology|NYSE|Canada
0|+|SSNT|Technology|OTC BB|United States
0|+|SSNT|Technology|OTC BB|United States
0|+|MOBI|Technology|NasdaqGM|China
0|+|SMSI|Technology|NasdaqCM|United States
0|+|SOFO|Technology|NasdaqCM|United States
0|+|ANY|Technology|NasdaqGM|Canada
0|+|STOY|Technology|OTC BB|United States
0|+|SPLK|Technology|NasdaqGS|United States
0|+|SPSC|Technology|NasdaqGS|United States
0|+|STMP|Technology|NasdaqGS|United States
0|+|SRNA|Technology|Other OTC|United States
0|+|SYNA|Technology|NasdaqGS|United States
0|+|SNCR|Technology|NasdaqGS|United States
0|+|DATA|Technology|NYSE|United States
0|+|TXTR|Technology|NYSE|United States
0|+|KEYW|Technology|NasdaqGS|United States
0|+|RUBI|Technology|NYSE|United States
0|+|THNS|Technology|Other OTC|United States
0|+|TIGR|Technology|NasdaqCM|United States
0|+|TISA|Technology|NasdaqCM|Israel
0|+|TRMR|Technology|NYSE|United States
0|+|TUBE|Technology|NasdaqGS|United States
0|+|TLCC|Technology|OTC BB|United States
0|+|UPIP|Technology|NasdaqGS|United States
0|+|UPLD|Technology|NasdaqGM|United States
0|+|VSMR|Technology|Other OTC|United States
0|+|VCSY|Technology|Other OTC|United States
0|+|VPIG|Technology|OTC BB|United States
0|+|WDAY|Technology|NYSE|United States
0|+|WK|Technology|NYSE|United States
0|+|WDDD|Technology|Other OTC|United States
0|+|XFCH|Technology|Other OTC|United States
0|+|XFCH|Technology|Other OTC|United States
0|+|XCLL|Technology|Other OTC|United States
0|+|XNET|Technology|NasdaqGS|China
0|+|ZEN|Technology|NYSE|United States
0|+|ZIXI|Technology|NasdaqGS|United States
0|+|TWOU|Technology|NasdaqGS|United States
0|+|AKCAPIT.BO|Financial|BSE|India
0|+|AYI.AX|Financial|ASX|Australia
0|+|ABCA.PA|Financial|Paris|France
0|+|0030.HK|Financial|HKSE|Hong Kong
0|+|AAIF.L|Financial|LSE|Singapore
0|+|AAS.L|Financial|LSE|Singapore
0|+|ADN.L|Financial|LSE|United Kingdom
0|+|MYIB.L|Financial|LSE|United Kingdom
0|+|IAF|Financial|NYSE MKT|Australia
0|+|CH|Financial|NYSE MKT|United Kingdom
0|+|IF|Financial|NYSE MKT|Singapore
0|+|AAB.TO|Financial|Toronto|Canada
0|+|ISL|Financial|NYSE MKT|United Kingdom
0|+|LAQ|Financial|NYSE MKT|United Kingdom
0|+|LAQ.V|Financial|TSXV|Canada
0|+|ALR.AX|Financial|ASX|Australia
0|+|ABD.L|Financial|LSE|Singapore
0|+|ANW.L|Financial|LSE|Singapore
0|+|APEF.L|Financial|LSE|United Kingdom
0|+|AGIT.L|Financial|LSE|United Kingdom
0|+|AGIZ.L|Financial|LSE|United Kingdom
0|+|ASL.L|Financial|LSE|United Kingdom
0|+|ABHICAP.BO|Financial|BSE|India
0|+|AEG.AX|Financial|ASX|Australia
0|+|ACD.L|Financial|LSE|Channel Islands
0|+|ACKB.BR|Financial|Brussels|Belgium
0|+|AIF.L|Financial|LSE|United Kingdom
0|+|AEU-UN.TO|Financial|Toronto|Canada
0|+|NOFIN.OL|Financial|Oslo|Norway
0|+|AIOLC.AT|Financial|Athens|Greece
0|+|AMG|Financial|NYSE|United States
0|+|AFHP.L|Financial|LSE|United Kingdom
0|+|AOF.L|Financial|LSE|Cayman Islands
0|+|AHA.AX|Financial|ASX|Australia
0|+|AGA.OL|Financial|Oslo|Norway
0|+|AGF-B.TO|Financial|Toronto|Canada
0|+|AU2.DE|Financial|XETRA|Germany
0|+|AKER.OL|Financial|Oslo|Norway
0|+|APE.MI|Financial|Milan|Italy
0|+|AADV.L|Financial|LSE|United Kingdom
0|+|AAEV.L|Financial|LSE|United Kingdom
0|+|AATG.L|Financial|LSE|United Kingdom
0|+|AAA.L|Financial|LSE|Hong Kong
0|+|ABK-A.TO|Financial|Toronto|Canada
0|+|ATST.L|Financial|LSE|United Kingdom
0|+|AB|Financial|NYSE|United States
0|+|0373.HK|Financial|HKSE|Hong Kong
0|+|ATRUST.AT|Financial|Athens|Greece
0|+|LTA.PA|Financial|Paris|France
0|+|AIA.L|Financial|LSE|Switzerland
0|+|AAMC|Financial|NYSE MKT|United States
0|+|AMH.AX|Financial|ASX|Australia
0|+|ACSF|Financial|NasdaqGS|United States
0|+|ACAS|Financial|NasdaqGS|United States
0|+|ARGB|Financial|Other OTC|United States
0|+|AMP|Financial|NYSE|United States
0|+|AMITSEC.BO|Financial|BSE|India
0|+|AMULEAS.BO|Financial|BSE|India
0|+|ANIM.MI|Financial|Milan|Italy
0|+|APD.AX|Financial|ASX|Australia
0|+|APOLLOFI.BO|Financial|BSE|India
0|+|AINV|Financial|NasdaqGS|United States
0|+|A8A.DE|Financial|XETRA|Germany
0|+|ARES|Financial|NYSE|United States
0|+|ARGO.L|Financial|LSE|Cyprus
0|+|ARG.AX|Financial|ASX|Australia
0|+|ARA.AX|Financial|ASX|Australia
0|+|ARIAC.BO|Financial|BSE|India
0|+|AWN.AX|Financial|ASX|Australia
0|+|ARW.L|Financial|LSE|United Kingdom
0|+|ATS.L|Financial|LSE|United Kingdom
0|+|AAM.L|Financial|LSE|United Kingdom
0|+|APAM|Financial|NYSE|United States
0|+|ASA|Financial|NYSE|United States
0|+|ASBPA.NZ|Financial|NZSE|New Zealand
0|+|ASBPB.NZ|Financial|NZSE|New Zealand
0|+|ASHM.L|Financial|LSE|United Kingdom
0|+|0214.HK|Financial|HKSE|Hong Kong
0|+|5ET.SI|Financial|SES|Singapore
0|+|AOG-UN.TO|Financial|Toronto|Canada
0|+|AV-UN.TO|Financial|Toronto|Canada
0|+|AHF.TO|Financial|Toronto|Canada
0|+|VIP-UN.TO|Financial|Toronto|Canada
0|+|ASX.AX|Financial|ASX|Australia
0|+|ATHARVENT.BO|Financial|BSE|India
0|+|ATY.L|Financial|LSE|United Kingdom
0|+|ATNINTER.NS|Financial|NSE|India
0|+|AR4.DE|Financial|XETRA|Germany
0|+|ACK.AX|Financial|ASX|Australia
0|+|AEF.AX|Financial|ASX|Australia
0|+|AFI.AX|Financial|ASX|Australia
0|+|ALF.AX|Financial|ASX|Australia
0|+|AUI.AX|Financial|ASX|Australia
0|+|AIY.AX|Financial|ASX|Australia
0|+|AVA.L|Financial|LSE|United Kingdom
0|+|AZM.MI|Financial|Milan|Italy
0|+|RILY|Financial|NasdaqCM|United States
0|+|BPM.L|Financial|LSE|United Kingdom
0|+|BACT.L|Financial|LSE|Channel Islands
0|+|BTI.AX|Financial|ASX|Australia
0|+|BGFD.L|Financial|LSE|United Kingdom
0|+|BGS.L|Financial|LSE|United Kingdom
0|+|BONY34F.SA|Financial|Sao Paolo|United States
0|+|BIT.NZ|Financial|NZSE|United Kingdom
0|+|BNKR.L|Financial|LSE|United Kingdom
0|+|BEE.L|Financial|LSE|United Kingdom
0|+|BVT.L|Financial|LSE|United Kingdom
0|+|BMD.L|Financial|LSE|United Kingdom
0|+|BST.AX|Financial|ASX|Australia
0|+|BRM.NZ|Financial|NZSE|New Zealand
0|+|B8A.DE|Financial|XETRA|Germany
0|+|BBGI.L|Financial|LSE|Luxembourg
0|+|BFG.AX|Financial|ASX|Australia
0|+|BELR.BR|Financial|Brussels|Belgium
0|+|BELU.BR|Financial|Brussels|Belgium
0|+|BEL.AX|Financial|ASX|Australia
0|+|BERVINL.BO|Financial|BSE|India
0|+|BCAP.L|Financial|LSE|Channel Islands
0|+|BFINVEST.NS|Financial|NSE|India
0|+|BHGG.L|Financial|LSE|Channel Islands
0|+|BHGU.L|Financial|LSE|Channel Islands
0|+|BHME.L|Financial|LSE|Channel Islands
0|+|BHMG.L|Financial|LSE|Channel Islands
0|+|BHMU.L|Financial|LSE|Channel Islands
0|+|BBO.TO|Financial|Toronto|United States
0|+|BIOG.L|Financial|LSE|United States
0|+|BSN.AX|Financial|ASX|Australia
0|+|BKI.AX|Financial|ASX|Australia
0|+|BRCI.L|Financial|LSE|United Kingdom
0|+|BRGE.L|Financial|LSE|United Kingdom
0|+|BLAK34.SA|Financial|Sao Paolo|United States
0|+|BLQA.DE|Financial|XETRA|United States
0|+|BKCC|Financial|NasdaqGS|United States
0|+|BRLA.L|Financial|LSE|United Kingdom
0|+|BZM|Financial|NYSE MKT|United States
0|+|MHE|Financial|NYSE MKT|United States
0|+|BLE|Financial|NYSE MKT|United States
0|+|MVF|Financial|NYSE MKT|United States
0|+|MZA|Financial|NYSE MKT|United States
0|+|BLJ|Financial|NYSE MKT|United States
0|+|BFY|Financial|NYSE MKT|United States
0|+|BRSC.L|Financial|LSE|United Kingdom
0|+|THRG.L|Financial|LSE|United Kingdom
0|+|BHV|Financial|NYSE MKT|United States
0|+|BRWM.L|Financial|LSE|United Kingdom
0|+|BLK|Financial|NYSE|United States
0|+|B7E.DE|Financial|XETRA|Germany
0|+|BLP.L|Financial|LSE|Malta
0|+|RBN-UN.TO|Financial|Toronto|Canada
0|+|BLA.AX|Financial|ASX|Australia
0|+|BLU.L|Financial|LSE|United Kingdom
0|+|BLUCHIP.BO|Financial|BSE|India
0|+|BABS.L|Financial|LSE|United Kingdom
0|+|BVMF3.SA|Financial|Sao Paolo|Brazil
0|+|BTBA.DE|Financial|XETRA|Germany
0|+|BOLSAA.MX|Financial|Mexico|Mexico
0|+|BGHL.L|Financial|LSE|United Kingdom
0|+|BGHS.L|Financial|LSE|United Kingdom
0|+|BRH.L|Financial|LSE|United Kingdom
0|+|BREB.BR|Financial|Brussels|Luxembourg
0|+|BRW.L|Financial|LSE|United Kingdom
0|+|BM.MI|Financial|Milan|Italy
0|+|BRIJLEAS.BO|Financial|BSE|India
0|+|BAF.L|Financial|LSE|United Kingdom
0|+|BSET.L|Financial|LSE|United Kingdom
0|+|BTEM.L|Financial|LSE|United Kingdom
0|+|BSV.L|Financial|LSE|United Kingdom
0|+|SBC.TO|Financial|Toronto|Canada
0|+|BSE-UN.TO|Financial|Toronto|Canada
0|+|BRK.L|Financial|LSE|United Kingdom
0|+|BUT.L|Financial|LSE|United Kingdom
0|+|BTT.AX|Financial|ASX|Australia
0|+|0108.HK|Financial|HKSE|Hong Kong
0|+|C8I.DE|Financial|XETRA|Austria
0|+|CDM.AX|Financial|ASX|Australia
0|+|CLMS|Financial|NasdaqGS|United States
0|+|CLDN.L|Financial|LSE|United Kingdom
0|+|CALT.MI|Financial|Milan|Italy
0|+|CGI.L|Financial|LSE|Canada
0|+|CGI.TO|Financial|Toronto|Canada
0|+|RTU-UN.TO|Financial|Toronto|Canada
0|+|CDI.L|Financial|LSE|United Kingdom
0|+|EIT-UN.TO|Financial|Toronto|Canada
0|+|FGF.V|Financial|TSXV|Canada
0|+|CFP.MI|Financial|Milan|Italy
0|+|CGT.L|Financial|LSE|United Kingdom
0|+|CSWC|Financial|NasdaqGS|United States
0|+|2324.HK|Financial|HKSE|Hong Kong
0|+|CIFU.L|Financial|LSE|United Kingdom
0|+|CIN.AX|Financial|ASX|Australia
0|+|CAT-A.ST|Financial|Stockholm|Sweden
0|+|CAT-B.ST|Financial|Stockholm|Sweden
0|+|2882.TW|Financial|Taiwan|Taiwan
0|+|CBC.AX|Financial|ASX|Australia
0|+|CDR.MI|Financial|Milan|Italy
0|+|CEF|Financial|NYSE MKT|Canada
0|+|CEF-A.TO|Financial|Toronto|Canada
0|+|CET|Financial|NYSE MKT|United States
0|+|CAF.AX|Financial|ASX|Australia
0|+|CYA.AX|Financial|ASX|Australia
0|+|CGF.AX|Financial|ASX|Australia
0|+|CHP.AX|Financial|ASX|Australia
0|+|CCAP.L|Financial|LSE|Isle of Man
0|+|0112.HK|Financial|HKSE|Hong Kong
0|+|0149.HK|Financial|HKSE|Hong Kong
0|+|0170.HK|Financial|HKSE|Hong Kong
0|+|0217.HK|Financial|HKSE|Hong Kong
0|+|2883.TW|Financial|Taiwan|Taiwan
0|+|0721.HK|Financial|HKSE|Hong Kong
0|+|2312.HK|Financial|HKSE|Hong Kong
0|+|1217.HK|Financial|HKSE|Hong Kong
0|+|0612.HK|Financial|HKSE|Hong Kong
0|+|0133.HK|Financial|HKSE|Hong Kong
0|+|0026.HK|Financial|HKSE|Hong Kong
0|+|0688.HK|Financial|HKSE|Hong Kong
0|+|0736.HK|Financial|HKSE|Hong Kong
0|+|1838.HK|Financial|HKSE|Hong Kong
0|+|CIX.TO|Financial|Toronto|Canada
0|+|0378.HK|Financial|HKSE|Hong Kong
0|+|LBON.PA|Financial|Paris|France
0|+|CIFC|Financial|NasdaqCM|United States
0|+|0111.HK|Financial|HKSE|Hong Kong
0|+|CYN.L|Financial|LSE|United Kingdom
0|+|CIN.L|Financial|LSE|United Kingdom
0|+|CLIG.L|Financial|LSE|United Kingdom
0|+|CTY.L|Financial|LSE|United Kingdom
0|+|CVG.TO|Financial|Toronto|Canada
0|+|CKI.TO|Financial|Toronto|Canada
0|+|CAM.AX|Financial|ASX|Australia
0|+|CIW.AX|Financial|ASX|Australia
0|+|CBG.L|Financial|LSE|United Kingdom
0|+|GLV|Financial|NYSE MKT|United States
0|+|GLQ|Financial|NYSE MKT|United States
0|+|GLO|Financial|NYSE MKT|United States
0|+|CMFN|Financial|NasdaqGS|United States
0|+|1124.HK|Financial|HKSE|Hong Kong
0|+|CNS|Financial|NYSE|United States
0|+|COMB.BR|Financial|Brussels|Belgium
0|+|CMZ-UN.TO|Financial|Toronto|Canada
0|+|CIE.AX|Financial|ASX|Australia
0|+|CTN.AX|Financial|ASX|Australia
0|+|CONTILI.BO|Financial|BSE|India
0|+|CORR|Financial|NYSE|United States
0|+|CLM|Financial|NYSE MKT|United States
0|+|CRF|Financial|NYSE MKT|United States
0|+|CY1.DE|Financial|XETRA|Germany
0|+|0120.HK|Financial|HKSE|Hong Kong
0|+|CUP.AX|Financial|ASX|Australia
0|+|CIK|Financial|NYSE MKT|United States
0|+|DHY|Financial|NYSE MKT|United States
0|+|8088.HK|Financial|HKSE|Hong Kong
0|+|CRWN.L|Financial|LSE|United Kingdom
0|+|CRS.L|Financial|LSE|United Kingdom
0|+|0497.HK|Financial|HKSE|Hong Kong
0|+|CVC.AX|Financial|ASX|Australia
0|+|T5O.DE|Financial|XETRA|Germany
0|+|0271.HK|Financial|HKSE|Hong Kong
0|+|HYB-UN.TO|Financial|Toronto|United States
0|+|DEA.MI|Financial|Milan|Italy
0|+|VCF|Financial|NYSE MKT|United States
0|+|VMM|Financial|NYSE MKT|United States
0|+|VFL|Financial|NYSE MKT|United States
0|+|63DA.DE|Financial|XETRA|Germany
0|+|DB1.DE|Financial|XETRA|Germany
0|+|EFF.DE|Financial|XETRA|Germany
0|+|DHIL|Financial|NasdaqGS|United States
0|+|DVA.AX|Financial|ASX|Australia
0|+|DUI.AX|Financial|ASX|Australia
0|+|DFN.TO|Financial|Toronto|Canada
0|+|DF.TO|Financial|Toronto|Canada
0|+|DGS.TO|Financial|Toronto|Canada
0|+|DJW.AX|Financial|ASX|Australia
0|+|DP3A.L|Financial|LSE|United Kingdom
0|+|DP3C.L|Financial|LSE|United Kingdom
0|+|DP3D.L|Financial|LSE|United Kingdom
0|+|DP3E.L|Financial|LSE|United Kingdom
0|+|DP2A.L|Financial|LSE|United Kingdom
0|+|DP2E.L|Financial|LSE|United Kingdom
0|+|DPA.L|Financial|LSE|Channel Islands
0|+|DRG.L|Financial|LSE|Channel Islands
0|+|DMF|Financial|NYSE MKT|United States
0|+|DREF.L|Financial|LSE|Channel Islands
0|+|DC-A.TO|Financial|Toronto|Canada
0|+|DC-PB.TO|Financial|Toronto|Canada
0|+|DW.TO|Financial|Toronto|Canada
0|+|DNE.L|Financial|LSE|United Kingdom
0|+|DIG.L|Financial|LSE|United Kingdom
0|+|DNDL.L|Financial|LSE|United Kingdom
0|+|EAL.AX|Financial|ASX|Australia
0|+|GRF|Financial|NYSE MKT|United States
0|+|0339.HK|Financial|HKSE|Hong Kong
0|+|ECEX.ST|Financial|Stockholm|Sweden
0|+|EEP.L|Financial|LSE|Channel Islands
0|+|CEV|Financial|NYSE MKT|United States
0|+|EIA|Financial|NYSE MKT|United States
0|+|EVM|Financial|NYSE MKT|United States
0|+|EV|Financial|NYSE|United States
0|+|EVV|Financial|NYSE MKT|United States
0|+|MAB|Financial|NYSE MKT|United States
0|+|MMV|Financial|NYSE MKT|United States
0|+|EMI|Financial|NYSE MKT|United States
0|+|MIW|Financial|NYSE MKT|United States
0|+|EIM|Financial|NYSE MKT|United States
0|+|EIV|Financial|NYSE MKT|United States
0|+|EMJ|Financial|NYSE MKT|United States
0|+|EVJ|Financial|NYSE MKT|United States
0|+|ENX|Financial|NYSE MKT|United States
0|+|EVY|Financial|NYSE MKT|United States
0|+|NYH|Financial|NYSE MKT|United States
0|+|EIO|Financial|NYSE MKT|United States
0|+|EVO|Financial|NYSE MKT|United States
0|+|EIP|Financial|NYSE MKT|United States
